,accommodates,bathrooms,bedrooms,beds,guests_included,availability_30,number_of_reviews,number_of_reviews_ltm,review_scores_cleanliness,review_scores_location,reviews_per_month,price,has_availability,host_response_rate,instant_bookable,cancellation_policy,security_deposit,host_is_superhost,host_name,host_location,host_neighbourhood,property_type,neighbourhood,host_verifications,host_response_time,room_type,extra_people,zipcode
190,4,1.0,1.0,1.0,2,8,8,1,8.0,10.0,0.09,110.0,0,1,0,4,71,0,1965,206,38,1,12,55,3,0,24,24
191,3,1.0,1.0,2.0,2,0,100,19,10.0,10.0,1.17,75.0,0,1,0,4,0,0,635,126,2,23,0,126,3,0,26,22
192,2,1.0,1.0,1.0,2,30,17,3,9.0,10.0,0.21,115.0,0,1,0,4,21,0,1123,125,32,1,1,30,1,0,26,24
193,2,1.0,1.0,1.0,1,0,163,9,10.0,10.0,2.25,80.0,0,1,1,3,21,1,522,125,38,1,13,124,3,0,0,28
194,4,2.0,1.0,4.0,2,3,567,79,9.0,10.0,6.11,30.0,0,44,1,3,0,0,1110,125,30,1,6,130,3,2,8,24
195,5,1.0,2.0,3.0,2,11,202,8,9.0,10.0,2.24,55.0,0,1,1,3,33,0,448,125,12,14,2,124,3,0,8,28
196,3,1.0,1.0,2.0,2,0,72,8,9.0,10.0,0.8,85.0,0,1,1,4,9,1,1734,63,39,1,13,130,3,0,15,28
197,4,1.0,1.0,2.0,2,1,264,12,10.0,10.0,2.92,70.0,0,1,1,3,0,1,1567,125,39,1,13,124,3,0,1,28
198,2,1.0,1.0,2.0,2,0,75,8,9.0,10.0,0.83,47.0,0,36,0,4,0,0,1921,311,38,1,1,166,3,2,8,24
199,3,1.0,1.0,2.0,2,1,166,0,9.0,10.0,1.8,33.0,0,36,1,4,0,0,1921,311,38,14,12,166,3,2,8,24
200,4,1.5,2.0,3.0,2,0,101,8,10.0,10.0,1.16,150.0,0,1,1,3,21,1,1331,125,30,1,6,126,3,0,1,24
201,4,1.0,2.0,3.0,2,1,88,8,10.0,10.0,0.98,150.0,0,1,1,3,40,1,1331,125,30,1,13,126,3,0,15,28
202,3,1.0,1.0,3.0,2,1,18,2,10.0,9.0,0.23,60.0,0,1,0,3,0,0,932,125,14,14,3,166,3,0,8,55
203,1,0.5,1.0,1.0,3,0,20,2,10.0,9.0,0.22,52.0,0,1,1,3,0,1,830,125,2,1,0,124,3,2,0,39
204,4,1.5,2.0,4.0,2,16,225,15,10.0,10.0,2.45,98.0,0,1,1,3,0,1,1843,125,37,1,1,124,3,0,8,22
205,4,1.0,1.0,1.0,2,2,312,71,10.0,10.0,3.56,110.0,0,1,1,3,0,1,349,125,28,16,1,126,3,0,20,20
206,6,3.0,3.0,3.0,1,29,1,0,10.0,8.0,0.02,150.0,0,1,0,4,40,0,1876,125,2,1,0,166,3,0,0,22
207,4,1.0,2.0,4.0,1,14,9,7,10.0,9.0,0.3,155.0,0,1,1,4,0,1,1802,125,2,1,0,124,3,0,0,22
208,4,1.0,1.0,4.0,1,20,15,9,10.0,9.0,0.39,100.0,0,1,1,4,0,1,1802,125,2,1,0,124,3,0,0,45
209,4,1.0,1.0,4.0,1,16,16,6,10.0,9.0,0.31,100.0,0,1,1,4,0,1,1802,125,2,1,0,124,3,0,0,22
210,4,1.0,1.0,2.0,2,29,0,0,10.0,10.0,1.46,83.0,0,1,0,0,0,0,1871,125,14,2,3,122,3,2,8,26
211,10,2.0,3.0,7.0,6,2,11,0,9.0,10.0,0.15,250.0,0,1,1,3,40,0,659,126,14,1,3,124,3,0,40,26
212,3,1.0,2.0,2.0,3,7,58,11,10.0,10.0,0.64,119.0,0,1,0,4,9,1,106,126,32,1,8,45,2,0,0,24
213,8,3.0,3.0,5.0,1,0,83,0,10.0,9.0,0.93,400.0,0,1,0,3,0,0,643,126,26,7,4,70,3,0,8,53
214,6,2.0,2.0,5.0,1,0,3,0,9.0,9.0,0.03,97.0,0,1,1,3,46,0,181,126,37,1,13,122,3,0,0,28
215,4,1.0,1.0,2.0,2,0,130,19,10.0,10.0,1.43,130.0,0,1,0,4,33,1,1674,239,37,1,11,130,2,0,8,22
216,2,1.0,1.0,1.0,1,29,24,23,10.0,9.0,0.36,77.0,0,1,0,0,0,0,1871,125,14,2,3,122,3,2,0,26
217,2,0.5,1.0,1.0,1,29,0,0,10.0,10.0,1.46,69.0,0,1,0,0,0,0,1871,125,14,2,3,122,3,2,0,26
218,4,2.0,2.0,4.0,2,25,123,3,10.0,9.0,1.35,150.0,0,1,1,3,33,1,1894,322,39,1,13,130,3,0,8,26
219,4,1.0,2.0,2.0,1,0,75,21,10.0,9.0,0.83,130.0,0,1,1,3,33,1,1894,322,39,1,13,130,3,0,0,26
220,4,2.0,1.0,2.0,2,16,92,6,10.0,9.0,1.02,95.0,0,1,1,3,33,1,1894,322,39,1,13,130,3,0,8,26
221,5,1.0,2.0,5.0,4,13,49,6,10.0,9.0,0.54,130.0,0,1,1,3,33,1,1894,322,39,1,13,130,3,0,1,26
222,4,2.0,1.0,2.0,4,11,35,2,10.0,10.0,0.44,75.0,0,1,1,4,40,0,561,125,38,1,1,124,3,0,0,22
223,4,2.0,2.0,4.0,1,15,76,6,10.0,9.0,0.84,160.0,0,1,1,3,33,1,1894,322,39,1,13,130,3,0,0,26
224,4,1.0,1.0,4.0,2,18,66,3,10.0,9.0,0.73,85.0,0,1,1,3,33,1,1894,322,39,1,13,130,3,0,8,26
225,2,1.0,1.0,1.0,15,0,25,17,9.0,10.0,1.63,55.0,0,1,0,3,0,0,1452,177,37,7,1,90,3,0,0,22
226,3,1.0,1.0,3.0,2,0,24,1,10.0,9.0,0.27,59.0,0,36,0,0,25,0,1826,125,12,11,2,31,1,0,50,30
227,2,1.0,1.0,1.0,1,30,16,0,9.0,9.0,0.18,95.0,0,1,0,4,0,0,1069,181,37,1,11,156,2,0,0,22
228,3,1.0,1.0,3.0,2,0,35,3,10.0,10.0,0.39,59.0,0,1,0,3,0,0,1494,125,39,1,13,126,3,0,1,28
229,4,1.0,1.0,2.0,1,30,2,0,8.0,10.0,0.03,135.0,0,1,0,4,0,0,1069,181,37,1,11,156,2,0,0,22
230,6,2.0,2.0,3.0,1,30,8,0,8.0,9.0,0.1,220.0,0,1,0,4,0,0,1069,181,37,2,11,156,2,2,0,22
231,6,1.0,2.0,3.0,1,30,2,0,10.0,7.0,0.02,220.0,0,1,0,4,0,0,1069,181,37,1,11,156,2,0,0,22
232,4,1.0,1.0,2.0,1,30,4,1,9.0,10.0,0.05,135.0,0,1,0,4,0,0,1069,181,37,1,10,156,2,0,0,22
233,8,2.0,3.0,4.0,1,29,33,1,9.0,9.0,0.38,250.0,0,1,0,4,0,0,1069,181,37,1,11,156,2,0,0,22
234,6,1.0,2.0,2.0,1,0,9,1,8.0,10.0,0.12,110.0,0,1,1,3,46,0,181,126,37,1,11,122,3,0,0,22
235,6,2.0,3.0,5.0,4,3,335,37,10.0,10.0,3.67,135.0,0,1,1,3,40,0,1388,125,39,1,13,130,3,0,1,28
236,4,1.0,1.0,1.0,2,6,101,17,9.0,10.0,1.1,59.0,0,35,1,4,9,0,1567,125,39,1,13,166,3,0,6,28
237,2,1.0,1.0,2.0,1,2,264,38,10.0,9.0,2.9,46.0,0,1,1,3,21,1,1556,126,2,16,0,124,3,0,0,47
238,4,1.5,1.0,2.0,2,4,94,2,10.0,9.0,1.5,100.0,0,1,1,3,9,1,1487,125,2,16,0,35,3,0,15,37
239,1,2.0,1.0,1.0,1,12,17,14,10.0,10.0,0.27,55.0,0,1,1,3,0,0,1313,125,31,2,7,130,3,1,0,59
240,2,2.0,1.0,2.0,2,12,20,6,9.0,10.0,0.24,68.0,0,1,1,3,0,0,1313,125,31,2,7,130,3,1,19,59
241,2,1.0,1.0,1.0,1,22,90,9,8.0,10.0,1.02,50.0,0,1,1,4,0,0,174,126,32,1,8,55,3,2,0,24
242,2,1.0,1.0,1.0,2,2,237,58,10.0,10.0,3.82,54.0,0,1,0,3,0,1,298,125,30,1,1,51,3,0,0,22
243,5,2.0,2.0,3.0,2,29,14,6,9.0,10.0,0.47,80.0,0,1,0,0,33,1,863,125,2,23,0,158,3,0,8,45
244,4,1.0,1.0,2.0,2,12,56,14,9.0,10.0,0.69,80.0,0,1,1,4,33,1,863,125,2,23,0,158,3,0,8,45
245,4,2.0,1.0,4.0,2,0,10,10,10.0,8.0,10.0,74.0,0,1,1,3,0,0,1348,125,6,2,1,166,3,2,8,59
246,3,2.0,1.0,3.0,1,16,46,13,10.0,10.0,1.14,69.0,0,1,1,3,0,0,1348,125,6,2,12,166,3,2,0,59
247,2,2.0,1.0,1.0,1,12,231,28,10.0,10.0,2.62,50.0,0,1,1,3,0,0,1348,125,6,2,12,166,3,2,0,59
248,2,1.0,1.0,1.0,2,1,3,1,10.0,10.0,0.12,50.0,0,1,1,0,9,0,374,125,31,1,1,55,1,0,0,59
249,3,1.0,1.0,2.0,2,15,23,3,9.0,10.0,0.26,79.0,0,1,1,3,0,1,469,125,37,1,13,34,3,0,15,28
250,2,1.0,1.0,1.0,1,30,23,0,10.0,10.0,0.26,95.0,0,1,0,4,0,0,1069,181,37,1,11,156,2,0,0,22
251,6,1.0,1.0,3.0,1,16,119,2,9.0,8.0,1.33,50.0,0,18,1,3,0,0,1802,125,14,1,3,130,2,0,10,55
252,5,2.0,2.0,4.0,2,27,4,0,9.0,10.0,0.06,79.0,0,1,0,4,33,1,863,125,2,14,0,158,3,0,8,45
253,2,1.0,1.0,2.0,2,22,3,2,8.0,9.0,0.06,78.0,0,1,0,3,21,0,932,125,26,14,4,31,1,0,8,43
254,2,1.0,1.0,2.0,1,0,5,0,10.0,10.0,0.13,60.0,0,1,0,3,0,0,1659,125,37,2,11,30,3,2,15,22
255,4,1.0,2.0,3.0,2,0,1,0,10.0,10.0,0.01,75.0,0,1,1,3,0,0,1228,125,34,1,9,166,3,0,1,35
256,2,1.0,1.0,1.0,2,0,80,14,10.0,10.0,1.12,90.0,0,1,0,4,0,0,1122,125,30,16,1,31,1,0,0,22
257,4,1.0,1.0,2.0,1,0,45,0,10.0,10.0,0.5,80.0,0,1,0,3,33,1,686,125,36,1,1,55,3,0,0,20
258,7,2.0,2.0,7.0,4,3,15,3,10.0,9.0,0.17,130.0,0,1,1,3,0,1,1348,125,36,1,10,69,3,0,1,22
259,4,2.0,2.0,3.0,2,25,75,11,9.0,10.0,0.85,80.0,0,1,0,3,33,0,686,19,39,1,13,130,2,0,15,28
260,4,1.0,2.0,3.0,2,6,70,4,9.0,10.0,0.78,80.0,0,1,1,3,0,0,555,125,39,1,13,130,3,0,1,26
261,6,2.0,2.0,4.0,4,5,39,1,10.0,10.0,0.43,187.0,0,1,0,4,0,0,353,125,38,1,12,166,3,0,8,24
262,4,1.0,1.0,2.0,2,1,283,32,10.0,10.0,3.15,79.0,0,1,0,3,21,1,1052,125,36,1,1,132,2,0,15,22
263,4,1.0,1.0,2.0,1,0,1,0,10.0,10.0,0.03,150.0,0,1,1,3,46,0,181,126,37,1,12,122,3,0,0,24
264,6,1.0,2.0,3.0,2,13,84,13,10.0,9.0,0.94,80.0,0,1,0,0,33,1,1291,125,32,1,8,31,3,0,8,24
265,6,1.0,2.0,2.0,2,10,214,36,9.0,10.0,2.4,110.0,0,1,0,3,33,0,298,422,37,1,1,130,2,0,4,22
266,4,1.0,1.0,1.0,3,0,15,0,9.0,10.0,0.17,90.0,0,1,0,4,40,0,561,125,38,1,1,124,3,0,44,16
267,4,1.0,1.0,2.0,2,9,346,37,10.0,10.0,3.87,70.0,0,1,1,3,0,1,1567,125,39,1,13,124,3,0,1,28
268,4,1.0,1.0,2.0,2,16,111,10,9.0,10.0,1.24,80.0,0,1,0,3,0,0,1597,125,39,1,13,124,3,0,4,28
269,4,1.0,1.0,4.0,2,6,233,29,10.0,10.0,2.64,90.0,0,1,1,3,0,1,324,126,36,1,1,130,3,0,15,20
270,2,1.0,1.0,1.0,1,10,432,54,10.0,9.0,4.79,80.0,0,1,1,3,0,1,432,125,39,1,13,145,3,2,0,26
271,4,1.0,2.0,2.0,2,8,343,27,9.0,9.0,3.83,38.0,0,1,1,0,0,0,1432,125,26,1,4,156,3,0,1,43
272,4,1.0,1.0,3.0,1,27,13,2,8.0,9.0,0.15,130.0,0,18,1,3,0,0,1223,126,38,1,1,130,3,0,26,24
273,4,1.0,1.0,2.0,1,0,49,0,10.0,9.0,0.63,35.0,0,0,0,3,33,0,547,387,31,1,7,162,0,2,15,59
274,2,1.0,1.0,1.0,1,16,0,0,10.0,10.0,1.46,95.0,0,1,0,4,0,0,43,125,2,2,0,130,1,2,0,37
275,2,1.5,1.0,1.0,1,14,382,46,10.0,9.0,4.28,80.0,0,1,1,3,0,1,432,125,39,1,13,145,3,2,0,26
276,3,1.0,2.0,2.0,2,0,17,2,9.0,10.0,0.2,90.0,0,1,1,0,9,0,763,194,32,1,1,32,3,0,8,22
277,3,1.0,1.0,2.0,1,0,2,0,8.0,7.0,0.02,150.0,0,1,0,4,54,0,1239,125,38,1,1,45,2,0,0,24
278,6,2.0,2.0,3.0,1,1,4,0,5.0,9.0,0.05,240.0,0,1,0,4,59,0,1239,125,38,1,1,45,2,0,0,24
279,6,1.0,2.0,3.0,1,1,3,0,6.0,9.0,0.04,210.0,0,1,0,4,59,0,1239,125,38,1,12,45,2,0,0,24
280,1,2.0,1.0,1.0,1,30,79,6,10.0,9.0,0.89,45.0,0,1,0,0,0,1,1905,125,26,23,4,54,3,2,37,43
281,2,1.0,1.0,1.0,1,9,221,43,10.0,10.0,2.5,111.0,0,1,0,3,0,0,522,125,32,1,1,132,3,0,0,24
282,4,1.0,1.0,2.0,2,17,0,0,10.0,10.0,1.46,95.0,0,1,0,4,0,0,43,125,2,2,0,130,1,2,26,37
283,2,1.0,1.0,1.0,1,16,7,0,9.0,8.0,0.11,70.0,0,1,0,4,0,0,43,125,2,2,0,130,1,2,15,37
284,8,3.0,3.0,5.0,6,14,14,0,10.0,10.0,0.2,100.0,0,1,0,4,0,0,43,125,2,14,0,130,1,0,8,37
285,2,1.0,1.0,1.0,1,18,119,16,9.0,10.0,1.33,48.0,0,1,0,4,0,0,50,125,36,1,1,166,1,0,0,22
286,7,2.0,2.0,3.0,4,6,189,27,10.0,10.0,2.13,90.0,0,1,1,3,9,0,816,125,36,1,1,31,3,0,8,22
287,4,1.0,1.0,1.0,2,6,86,20,10.0,10.0,1.09,65.0,0,1,1,4,0,1,554,126,36,1,1,147,3,0,20,35
288,6,2.0,3.0,6.0,1,5,150,34,9.0,10.0,1.77,146.0,0,1,1,3,33,0,361,126,14,1,1,31,3,0,0,22
289,2,2.0,1.0,1.0,1,0,51,4,10.0,9.0,0.57,35.0,0,1,0,0,0,0,60,125,2,1,0,124,2,2,1,37
290,2,1.0,1.0,1.0,1,0,27,2,10.0,10.0,0.31,60.0,0,1,0,3,9,0,1148,125,39,1,13,31,3,2,0,26
291,6,1.0,1.0,4.0,2,0,138,10,10.0,9.0,1.55,60.0,0,1,1,0,0,1,695,125,26,1,4,126,3,0,1,53
292,1,1.0,1.0,1.0,2,0,225,0,10.0,10.0,2.58,23.0,0,1,0,4,0,0,450,126,39,1,13,33,3,2,15,28
293,6,2.0,2.0,1.0,1,29,9,5,9.0,10.0,0.24,140.0,0,1,1,3,0,0,263,170,39,1,2,122,3,0,0,28
294,4,1.0,1.0,2.0,2,30,8,0,10.0,10.0,0.09,164.0,0,1,0,3,0,0,686,125,28,19,5,54,3,0,20,22
295,2,1.0,1.0,1.0,1,25,33,3,10.0,9.0,0.38,45.0,0,0,0,3,0,0,1734,125,26,1,4,31,0,2,0,35
296,3,1.0,1.0,2.0,1,4,245,61,10.0,9.0,2.75,35.0,0,1,1,3,0,1,701,125,31,1,7,33,3,0,8,59
297,4,1.0,1.0,2.0,2,0,168,22,10.0,10.0,1.92,65.0,0,1,0,3,40,1,404,125,39,1,13,126,3,0,15,28
298,2,1.0,2.0,1.0,2,0,2,0,8.0,10.0,0.02,75.0,0,1,0,3,0,0,379,125,39,14,13,130,3,0,8,28
299,2,1.0,1.0,2.0,1,0,13,6,10.0,10.0,0.84,29.0,0,22,0,3,0,1,1741,126,2,1,0,33,2,2,0,41
300,2,1.0,1.0,1.0,1,2,316,47,10.0,10.0,3.57,50.0,0,1,0,3,0,1,481,125,37,1,11,31,2,2,1,22
301,2,1.0,1.0,1.0,1,0,1,0,10.0,10.0,0.03,75.0,0,1,0,0,0,0,863,125,39,1,13,31,2,0,0,28
302,2,1.0,1.0,1.0,1,9,39,7,10.0,10.0,0.44,75.0,0,1,0,3,0,0,106,125,39,1,13,166,3,0,0,28
303,4,1.0,1.0,2.0,2,4,37,5,10.0,10.0,0.62,75.0,0,1,1,4,9,0,1676,409,36,1,1,166,3,0,8,22
304,2,1.0,0.0,1.0,2,0,43,1,10.0,10.0,0.59,60.0,0,1,1,3,0,0,1075,125,39,1,13,124,3,0,15,28
305,5,1.0,2.0,5.0,2,29,25,2,7.0,7.0,0.28,80.0,0,0,0,3,0,0,1532,311,31,1,7,193,0,0,1,59
306,4,1.0,1.0,2.0,1,0,61,7,9.0,9.0,0.69,56.0,0,1,1,0,0,1,106,170,31,1,1,124,3,0,3,59
307,2,1.0,1.0,1.0,1,6,53,7,10.0,10.0,0.6,99.0,0,1,1,3,0,1,395,125,36,1,10,55,1,0,0,20
308,6,1.0,1.0,4.0,2,10,28,6,10.0,10.0,0.38,120.0,0,1,0,4,0,1,1553,125,38,1,12,10,3,0,8,24
309,1,2.0,1.0,1.0,1,5,6,1,10.0,10.0,0.08,54.0,0,1,1,3,0,0,1348,125,6,2,7,166,3,2,0,59
310,4,1.0,1.0,2.0,2,7,25,12,9.0,10.0,0.31,73.0,0,39,1,3,0,0,1188,154,6,1,13,33,3,0,18,26
311,4,1.0,1.0,2.0,2,9,398,37,10.0,10.0,4.51,70.0,0,1,1,3,33,0,448,125,12,14,13,124,3,0,15,28
312,4,1.0,2.0,2.0,1,28,7,0,10.0,10.0,0.08,120.0,0,1,0,3,0,0,1317,126,14,1,3,166,3,0,0,57
313,4,1.5,2.0,3.0,1,0,9,0,9.0,9.0,0.1,115.0,0,1,1,3,46,0,181,126,37,1,5,122,3,0,0,20
314,5,2.0,2.0,3.0,1,0,19,1,10.0,9.0,0.24,90.0,0,1,0,4,0,0,390,125,12,1,2,33,3,0,0,28
315,3,1.0,1.0,3.0,1,20,125,7,10.0,10.0,1.41,34.0,0,1,0,3,0,1,1695,126,12,1,2,166,2,2,15,22
316,2,1.0,1.0,1.0,2,0,12,0,8.0,10.0,0.21,70.0,0,1,0,4,46,1,379,125,37,16,11,30,3,0,0,22
317,3,1.0,1.0,4.0,2,1,107,0,10.0,10.0,1.31,90.0,0,1,0,4,9,1,522,84,39,1,13,155,3,0,1,28
318,2,1.0,1.0,1.0,1,0,6,0,10.0,8.0,0.12,60.0,0,13,0,3,0,0,764,125,12,1,2,128,1,0,0,30
319,4,1.0,1.0,2.0,2,29,0,0,10.0,10.0,1.46,123.0,0,30,0,4,0,0,372,125,6,1,13,166,1,0,1,28
320,1,1.0,1.0,1.0,1,0,4,2,10.0,10.0,0.14,70.0,0,30,0,4,0,0,372,125,6,1,2,166,1,0,0,28
321,4,1.0,2.0,4.0,3,0,120,0,10.0,10.0,1.36,75.0,0,1,0,3,33,0,701,125,34,1,9,55,3,0,8,35
322,2,1.0,1.0,1.0,2,5,195,21,9.0,10.0,2.29,60.0,0,1,1,3,0,0,701,125,39,1,13,33,3,0,0,26
323,2,1.0,1.0,1.0,1,7,252,32,10.0,10.0,2.86,59.0,0,1,1,0,0,1,859,125,39,1,13,45,3,0,1,28
324,2,1.0,1.0,1.0,1,5,16,1,7.0,9.0,0.18,45.0,0,1,1,0,0,0,379,126,38,16,12,35,3,0,0,24
325,3,1.0,1.0,2.0,2,6,60,20,10.0,10.0,0.68,95.0,0,1,0,3,33,1,522,125,30,16,1,126,3,0,15,22
326,4,1.0,1.0,2.0,2,0,98,21,10.0,10.0,1.13,105.0,0,22,0,4,9,0,1826,67,39,1,13,31,1,0,15,28
327,4,1.0,1.0,0.0,2,2,412,61,10.0,10.0,4.68,60.0,0,1,1,3,33,1,1863,126,39,1,13,124,3,0,8,28
328,4,1.0,1.0,2.0,2,3,373,59,10.0,10.0,4.39,100.0,0,37,1,3,9,1,827,411,30,1,1,50,2,0,1,22
329,2,1.0,1.0,1.0,1,9,314,38,9.0,10.0,3.59,60.0,0,1,1,3,0,0,1052,303,38,1,12,36,3,0,0,24
330,2,1.0,1.0,1.0,1,26,29,5,10.0,9.0,0.35,45.0,0,1,0,0,0,1,1905,125,26,2,4,54,3,2,37,43
331,4,1.0,1.0,2.0,2,4,107,7,9.0,10.0,1.24,80.0,0,1,0,3,33,0,1986,125,39,1,13,31,1,0,1,28
332,4,1.0,1.0,1.0,1,18,32,3,9.0,10.0,0.38,55.0,0,1,0,3,0,0,1659,126,37,1,1,35,2,0,20,22
333,6,1.0,1.0,4.0,4,16,217,42,9.0,9.0,2.47,55.0,0,46,1,0,73,0,1346,125,39,1,0,24,3,0,0,37
334,3,10.0,10.0,2.0,2,30,1,0,10.0,8.0,0.04,270.0,0,1,1,4,0,0,1123,126,12,3,2,166,3,2,0,26
335,5,1.0,1.0,3.0,2,0,26,5,10.0,10.0,0.31,90.0,0,1,0,0,21,0,1820,322,39,1,13,166,2,0,8,22
336,7,1.0,1.0,1.0,1,24,120,5,8.0,10.0,1.41,85.0,0,1,0,3,0,0,1659,126,37,1,1,35,2,0,20,22
337,5,1.0,2.0,3.0,2,0,90,1,9.0,10.0,1.06,44.0,0,0,1,4,0,0,1396,268,39,1,13,55,0,0,1,22
338,5,1.0,1.0,1.0,1,8,84,7,9.0,10.0,0.98,74.0,0,1,0,4,0,0,1659,126,37,1,1,35,2,0,20,22
339,6,1.0,1.0,1.0,1,22,54,3,9.0,10.0,0.71,78.0,0,1,0,4,0,0,1659,126,37,1,11,35,2,0,20,22
340,3,1.5,1.0,1.0,1,0,28,0,9.0,10.0,0.33,150.0,0,1,1,0,57,0,1842,395,6,1,2,130,3,2,41,28
341,2,1.0,1.0,2.0,2,0,5,0,9.0,9.0,0.07,130.0,0,1,1,0,57,0,1842,395,6,1,2,130,3,2,0,28
342,3,1.0,1.0,1.0,1,30,15,0,10.0,8.0,0.18,40.0,0,18,0,4,0,0,1802,125,14,14,3,130,2,2,0,55
343,5,1.0,1.0,3.0,2,0,384,75,9.0,10.0,4.38,70.0,0,1,1,3,0,1,1368,125,39,1,13,124,3,0,1,26
344,1,1.0,1.0,1.0,1,1,375,61,10.0,10.0,4.38,35.0,0,1,0,3,0,1,379,125,28,10,5,31,3,2,0,35
345,4,1.0,1.0,2.0,2,1,311,35,10.0,10.0,3.56,80.0,0,1,1,3,0,0,1553,395,37,1,11,135,3,0,4,22
346,4,2.0,1.0,1.0,2,5,30,5,10.0,9.0,0.35,94.0,0,1,1,3,0,1,157,126,34,7,9,124,1,0,8,35
347,2,1.0,1.0,1.0,1,29,21,0,10.0,9.0,0.26,45.0,0,1,0,0,0,1,1905,125,26,2,4,54,3,2,37,43
348,3,1.0,1.0,1.0,1,30,10,2,10.0,9.0,0.13,50.0,0,1,0,0,0,1,1905,125,26,2,4,54,3,2,37,43
349,2,1.0,1.0,1.0,1,16,124,12,10.0,10.0,1.43,80.0,0,1,0,3,0,1,784,125,39,1,13,30,3,0,0,26
350,1,1.0,1.0,1.0,1,0,184,26,10.0,10.0,2.11,50.0,0,1,0,3,46,1,1905,125,39,1,13,125,3,0,0,28
351,2,1.0,1.0,1.0,2,4,184,24,10.0,9.0,2.45,45.0,0,1,1,3,73,1,410,126,2,14,0,124,3,0,8,49
352,3,1.0,1.0,2.0,2,19,529,70,10.0,10.0,6.19,98.0,0,1,0,3,0,1,1826,125,30,1,6,126,3,2,37,24
353,6,2.0,2.0,3.0,1,30,1,0,8.0,8.0,0.01,220.0,0,1,0,4,0,0,1069,181,37,1,1,156,2,0,0,22
354,2,1.0,1.0,1.0,1,30,22,3,9.0,9.0,0.26,48.0,0,1,0,0,0,0,431,166,14,1,3,166,3,0,0,55
355,6,2.0,3.0,6.0,4,9,330,75,10.0,10.0,4.36,160.0,0,1,1,3,0,0,1254,125,39,1,13,35,3,0,1,28
356,6,2.0,3.0,5.0,1,1,5,0,7.0,10.0,0.09,220.0,0,1,0,4,59,0,1239,125,38,1,1,45,2,0,0,24
357,4,1.0,1.0,1.0,3,21,390,40,9.0,10.0,4.46,85.0,0,1,1,0,0,0,1126,125,37,1,11,31,3,0,0,22
358,2,1.0,1.0,1.0,2,1,149,30,10.0,10.0,2.33,83.0,0,1,1,0,33,1,816,126,39,1,13,124,3,0,26,28
359,5,2.0,1.0,3.0,2,3,210,21,10.0,10.0,2.46,75.0,0,45,1,3,9,1,1224,125,34,1,9,32,3,0,1,35
360,2,1.0,1.0,1.0,2,29,5,1,10.0,8.0,0.1,70.0,0,30,1,3,0,0,453,126,2,1,0,124,3,0,0,37
361,5,1.0,2.0,2.0,2,2,38,2,9.0,10.0,0.49,50.0,0,30,1,0,21,0,453,126,2,1,1,124,3,0,15,22
362,4,1.5,2.0,2.0,2,0,163,13,10.0,10.0,1.92,119.0,0,1,1,3,40,1,403,126,28,1,5,31,3,0,15,20
363,8,2.0,2.0,8.0,1,8,180,27,10.0,10.0,2.08,199.0,0,1,0,3,0,0,1514,125,38,1,1,33,2,0,0,24
364,2,1.0,1.0,1.0,2,3,70,4,9.0,10.0,0.81,72.0,0,0,0,3,33,0,1027,126,37,1,11,138,0,0,40,22
365,3,1.0,1.0,3.0,1,4,115,72,10.0,9.0,6.26,35.0,0,1,1,3,0,1,701,125,31,1,1,33,3,0,8,59
366,3,1.0,1.0,2.0,2,1,479,86,9.0,10.0,5.51,55.0,0,1,1,4,0,1,863,126,37,1,11,124,3,0,20,22
367,5,2.0,3.0,5.0,5,6,215,46,10.0,10.0,2.54,90.0,0,1,1,3,21,1,1818,126,6,1,3,126,3,0,8,26
368,2,1.0,1.0,1.0,2,7,632,85,10.0,9.0,7.27,51.0,0,1,1,3,0,1,431,126,14,2,3,33,3,1,1,55
369,4,1.0,1.0,3.0,2,7,357,43,10.0,10.0,4.25,105.0,0,1,1,4,0,1,863,126,37,1,1,124,3,0,30,24
370,5,1.0,3.0,3.0,1,14,154,9,8.0,10.0,1.77,100.0,0,40,0,0,0,0,1250,126,32,1,1,126,3,0,0,24
371,3,2.0,3.0,1.0,1,0,4,3,10.0,10.0,0.05,30.0,0,1,0,3,0,0,1123,125,2,21,0,55,3,2,15,47
372,3,1.0,1.0,3.0,2,10,33,4,10.0,10.0,0.39,70.0,0,1,0,3,9,0,1835,126,39,7,13,166,3,0,15,28
373,4,2.0,1.0,2.0,1,0,2,0,9.0,8.0,0.02,130.0,0,1,1,3,46,0,181,126,37,1,13,122,3,0,0,26
374,3,1.5,1.0,1.0,2,14,53,17,9.0,10.0,0.62,49.0,0,35,1,4,9,0,1567,125,39,1,13,166,3,0,1,28
375,1,2.0,1.0,1.0,1,0,61,1,10.0,10.0,0.71,50.0,0,1,0,3,0,0,783,125,36,1,10,126,3,2,0,20
376,2,1.0,1.0,1.0,1,19,231,23,8.0,10.0,2.67,65.0,0,1,0,0,0,0,297,125,28,1,1,124,2,0,0,22
377,2,1.0,1.0,1.0,1,2,69,58,8.0,10.0,4.22,48.0,0,1,0,0,0,0,803,126,39,1,13,92,2,0,0,28
378,2,1.0,1.0,0.0,1,22,136,24,10.0,10.0,1.59,26.0,0,1,0,0,0,1,156,126,14,1,3,48,3,2,15,57
379,4,1.0,2.0,4.0,2,0,29,4,9.0,9.0,0.38,50.0,0,35,0,3,57,0,1370,126,26,1,4,51,1,0,1,43
